Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Right tol3,Right tol4,Right tol5,Right DEM,W.S.T.
103.400,1,98.56521245,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.500,1,98.56310817,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.600,1,98.56259019,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.700,1,98.56118517,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.800,1,98.56035641,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.900,1,98.55984491,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.000,1,98.5575399,5.090624394,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.100,1,98.55697013,-4.624069719,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.200,1,98.55067022,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.300,1,98.12037297,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.400,1,98.11978377,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.500,1,98.11918162,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.600,1,98.11870249,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.700,1,98.11743992,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.800,1,98.11688957,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
104.900,1,98.1161385,1.943640979,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.000,1,98.11535506,-2.012821088,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.100,1,98.11282344,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.200,1,98.10993571,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.300,1,98.1091458,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.400,1,98.10823286,-1.8727432250000002,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.500,1,98.1073523,2.027536932,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.600,1,98.10284589,-6.093946103,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.700,1,98.10228259,5.311390946000001,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.800,1,98.10012003,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
105.900,1,98.09929774,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.000,1,98.09850783,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.100,1,98.09748482,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.200,1,98.09611218,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.300,1,98.09543233,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.400,1,98.0920849,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.500,1,98.09070578,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.600,1,98.09014248,-0.37356916199999995,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.700,1,98.08807057,0.344319114,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.800,1,98.08720943,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
106.900,1,98.08631592,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.000,1,98.08477493,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.100,1,98.08166707,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.200,1,97.93624475,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.300,1,97.93554548,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.400,1,97.93478146,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.500,1,97.93298149,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.600,1,97.93226927,0.742771999,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.700,1,97.93157647,-0.655119479,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.800,1,97.93027505,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
107.900,1,97.92892184,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.000,1,97.92598879,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.100,1,97.92502405,-0.739067393,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.200,1,97.92236942,0.845413718,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.300,1,97.9215795,-0.32761371800000005,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.400,1,97.92115864,0.32021059,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.500,1,97.92077663,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.600,1,97.92002557,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.700,1,97.91943637,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.800,1,97.91639972,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
108.900,1,97.91456737,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.000,1,97.91352494,7.693621363,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.100,1,97.91199043,-1.126712194,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.200,1,97.90841638,-8.103227911,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.300,1,97.90803438,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.400,1,97.90768474,7.575617703,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.500,1,97.90744518,-1.147690196,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.600,1,97.34983541,-3.87739816,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.700,1,97.34938218,0.0,7.000,0.500,1.000,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.800,1,97.34716135,-0.942476584,8.000,0.100,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
109.900,1,97.34683762,0.676386381,6.480,0.850,0.121,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.000,1,97.34566569,-3.238180915,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.100,1,97.34478513,-4.225591694,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.200,1,97.34408586,6.93243443,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.300,1,97.34381392,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.400,1,97.34365205,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.500,1,97.33100044,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.600,1,97.33054073,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.700,1,97.32995801,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.800,1,97.19369095,18.972731709999998,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
110.900,1,97.19286866,-27.7220116,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.000,1,97.19226652,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.100,1,97.19184566,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.200,1,97.18972195,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.300,1,97.18862125,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.400,1,97.15049159,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.500,1,97.14992182,1.17479167,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.600,1,97.14944916,-1.342829326,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.700,1,97.14889881,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.800,1,97.14838731,-0.200485859,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
111.900,1,97.1472866,0.202580666,8.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
112.000,1,96.96037425,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.100,1,96.95975268,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.200,1,96.95918938,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.300,1,96.95832824,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.400,1,96.95558296,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.500,1,96.95426211,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.600,1,96.9539319,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.700,1,96.95321968,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.800,1,96.95235854,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
112.900,1,96.95153625,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.000,1,96.94996289,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.100,1,96.94937369,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.200,1,96.94892046,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.300,1,96.94776796,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.400,1,96.94728883,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.500,1,96.94697805,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.600,1,96.94503563,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.700,1,96.94377306,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.800,1,96.94240042,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
113.900,1,96.94090475,2.749369009,4.000,0.000,0.100,2000.0,30.0,A,8.000,0.100,0.100,2000.0,30.0,A,0.0
114.000,1,96.93923428,-0.339576749,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.100,1,96.93821127,-2.040636372,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.200,1,96.93668971,0.731144751,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.300,1,96.93632712,13.57629105,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.400,1,96.74672776,-2.046459385,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.500,1,96.7453357,22.73094615,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.600,1,96.74519325,-20.52099742,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.700,1,96.74216956,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.800,1,96.74134727,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
114.900,1,96.74103648,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.000,1,96.73895162,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.100,1,96.73858256,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.200,1,96.7363682,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.300,1,96.7329107,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.400,1,96.73256107,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.500,1,96.72871508,0.0,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.600,1,96.55091267,6.345483060000001,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.700,1,96.54999325,-7.577443552,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.800,1,96.5495724,5.504328007,4.000,0.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
115.900,1,96.26072198,-6.154274217999999,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.000,1,96.26039177,-0.143625525,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.100,1,96.25978962,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.200,1,96.25909035,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.300,1,96.25841698,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.400,1,96.25600191,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.500,1,96.25532206,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.600,1,96.25400769,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.700,1,96.25257678,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.800,1,96.25096457,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
116.900,1,96.25054371,1.974453202,6.480,0.850,0.121,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.000,1,95.67306302,-1.762145276,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.100,1,95.6724803,0.0,4.000,2.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.200,1,95.67082924,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.300,1,95.67040839,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.400,1,95.66967674,0.0,8.000,4.000,0.100,2000.0,30.0,A,10.800,1.900,0.110,2000.0,30.0,A,0.0
117.500,1,95.66852424,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.600,1,95.66829115,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.700,1,95.66819403,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.800,1,95.66078694,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
117.900,1,95.65956322,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.000,1,95.65758196,0.0,8.000,4.000,0.100,2000.0,30.0,A,10.800,1.900,0.110,2000.0,30.0,A,0.0
118.100,1,95.65620931,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.200,1,95.6554453,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.300,1,95.65022667,0.0,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.400,1,95.64949502,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.500,1,95.64926193,0.0,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.600,1,95.64753966,0.0,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.700,1,95.64717707,0.0,7.200,1.900,0.110,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.800,1,95.64693751,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
118.900,1,95.64474258,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.000,1,95.64445121,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.100,1,95.6359758,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.200,1,95.6354643,-6.130082146,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.300,1,95.63479093,4.67396068,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.400,1,95.63424057,2.7233892099999997,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.500,1,95.63352835,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.600,1,95.62987013,-3.056653257,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.700,1,95.62884065,-0.540217926,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.800,1,95.62774642,2.379779508,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
119.900,1,95.62728672,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.000,1,95.59509439,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.100,1,95.5931196,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.200,1,95.59185703,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.300,1,95.59072395,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.400,1,95.58876858,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.500,1,95.58744774,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.600,1,94.77895535,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.700,1,94.77798414,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.800,1,94.77714242,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
120.900,1,94.77665034,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.000,1,94.77525828,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.100,1,94.77450721,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.200,1,94.76610949,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.300,1,94.7654167,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.400,1,94.7635714,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.500,1,94.76250955,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.600,1,94.76149949,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.700,1,94.7593952,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.800,1,94.75756933,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
121.900,1,94.7558341,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.000,1,94.75484347,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.100,1,94.16717156,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.200,1,94.16120834,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.300,1,94.16049612,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.400,1,94.15974505,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.500,1,94.15839184,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.600,1,94.15778969,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.700,1,94.15714869,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.800,1,94.15634582,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
122.900,1,94.15551706,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.000,1,94.15444226,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.100,1,94.15405377,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.200,1,94.15136676,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.300,1,94.15072576,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.400,1,94.10783719,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.500,1,94.10735806,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.600,1,94.10679476,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.700,1,94.10582355,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.800,1,94.10525377,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
123.900,1,94.10465162,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.000,1,94.10373869,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.100,1,94.10314949,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
